having_IP_Address,URL_Length,having_At_Symbol,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Abnormal_URL,Redirect,on_mouseover,RightClick,Iframe,age_of_domain,DNSRecord,web_traffic,Page_Rank,Google_Index,Links_pointing_to_page,Statistical_report,Result,SSL_Domain_Trust,URL_Suspicion_Score,Content_Credibility,Domain_Reputation,Security_Features_Count,Suspicious_Features_Count,SSL_Anchor_Interaction
1,-1,1,-1,-1,1,1,1,-1,0,-1,-1,-1,1,0,-1,1,-1,-1,1,0,-1,1,0,-1,-1,-1,1.0,-0.6666666666666666,0.25,4,3,0
1,-1,1,-1,-1,1,-1,1,-1,0,1,-1,-1,1,0,-1,1,-1,-1,1,0,-1,1,0,-1,-1,-1,1.0,0.0,-0.25,3,3,0
1,-1,1,-1,0,-1,1,1,-1,-1,0,-1,-1,1,0,-1,1,-1,-1,1,-1,-1,1,0,-1,-1,1,1.0,-0.6666666666666666,0.0,3,3,1
1,-1,1,-1,0,0,1,1,-1,0,0,-1,1,1,0,1,1,1,1,-1,-1,1,1,1,1,-1,0,1.0,-0.3333333333333333,0.0,3,1,0
1,-1,1,-1,0,0,-1,1,-1,-1,0,-1,1,1,0,1,1,1,1,1,-1,-1,1,0,1,-1,0,1.0,-0.6666666666666666,-0.5,3,1,0
1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,1,0,1,1,1,-1,1,1,-1,1,0,1,1,-1,0.3333333333333333,0.3333333333333333,0.5,4,2,1
1,-1,1,-1,1,1,-1,1,1,0,-1,-1,-1,1,0,-1,1,-1,1,-1,1,1,1,1,-1,1,1,1.0,0.0,0.0,3,3,0
1,1,1,-1,0,-1,-1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,-1,1,-1,1,1,-1,1,1,1.0,0.3333333333333333,-0.5,1,3,-1
1,-1,1,1,-1,1,1,1,-1,0,1,-1,1,1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,1.0,0.0,-0.5,3,0,0
1,-1,1,-1,-1,-1,-1,1,1,0,0,-1,1,1,0,1,1,1,1,1,0,-1,1,0,1,-1,-1,1.0,0.3333333333333333,-0.25,3,1,0
1,-1,1,1,0,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,1,1,1,1.0,-0.6666666666666666,0.5,4,0,0
1,1,1,-1,0,0,-1,1,1,-1,-1,1,1,1,0,1,1,1,1,-1,-1,-1,1,1,1,-1,0,1.0,-0.3333333333333333,-1.0,2,1,0
-1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-0.3333333333333333,-0.3333333333333333,-0.5,2,4,1
1,1,1,-1,-1,-1,-1,1,1,0,0,1,1,1,0,1,1,1,-1,1,0,-1,1,0,1,-1,1,1.0,0.3333333333333333,-0.25,2,1,0
1,1,1,-1,0,0,-1,1,1,-1,1,1,-1,1,0,-1,1,-1,1,1,-1,-1,1,0,-1,-1,0,1.0,0.3333333333333333,-0.5,3,3,0
1,-1,1,1,0,-1,1,1,-1,0,0,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,-1,1.0,-0.3333333333333333,0.0,3,0,0
1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,0,-1,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,1.0,-0.3333333333333333,-0.5,2,3,1
1,-1,1,-1,-1,-1,-1,1,-1,0,0,-1,1,1,0,1,1,1,-1,1,1,-1,1,0,1,-1,1,1.0,-0.3333333333333333,0.0,2,1,0
1,-1,1,-1,1,-1,1,1,1,0,-1,-1,1,1,0,1,1,1,-1,1,1,-1,1,0,1,-1,1,1.0,0.0,0.5,3,1,0
1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,-1,1,1,-1,1,0,1,-1,1,1.0,-1.0,0.5,3,1,1
1,-1,1,-1,0,-1,-1,1,1,1,0,-1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,-1,1.0,0.6666666666666666,0.5,3,1,-1
1,1,1,-1,-1,1,-1,1,1,0,1,1,1,1,0,1,1,1,1,-1,0,-1,1,1,1,-1,1,1.0,0.6666666666666666,-0.75,3,1,0
1,-1,1,-1,0,1,-1,1,1,0,-1,-1,1,1,0,1,1,1,1,1,0,-1,1,0,1,-1,1,1.0,0.0,-0.25,4,1,0
1,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,1.0,-0.6666666666666666,-0.5,1,1,0
1,1,1,-1,0,1,-1,1,1,0,0,1,-1,1,0,-1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,1.0,0.3333333333333333,-0.5,2,3,0
1,1,1,-1,0,0,-1,1,1,-1,0,1,1,1,0,1,1,1,1,1,-1,-1,1,0,1,-1,0,1.0,0.0,-0.5,3,1,0
1,-1,1,-1,-1,-1,1,1,-1,0,0,-1,1,1,0,1,1,1,-1,1,-1,-1,-1,0,1,-1,1,1.0,-0.3333333333333333,0.0,2,1,0
1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,1,-1,-1,1,0,1,-1,-1,1.0,-1.0,-0.5,3,1,1
1,-1,1,-1,1,-1,-1,1,1,0,1,-1,1,1,0,1,1,1,1,1,0,-1,1,0,1,-1,-1,1.0,0.6666666666666666,-0.25,3,1,0
-1,-1,1,1,0,1,-1,-1,1,1,-1,-1,1,-1,1,1,1,1,-1,-1,1,-1,1,1,1,1,-1,-0.3333333333333333,0.3333333333333333,-0.5,2,1,1
1,-1,1,1,0,1,1,1,-1,1,1,-1,-1,1,0,-1,1,-1,1,-1,1,-1,1,1,-1,1,1,1.0,0.3333333333333333,0.0,4,2,1
1,-1,1,-1,-1,1,-1,1,1,0,0,-1,1,1,0,1,1,1,1,1,0,-1,1,0,1,-1,1,1.0,0.3333333333333333,-0.25,4,1,0
1,-1,1,-1,-1,-1,-1,1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,1,0,-1,-1,0,-1,-1,1,1.0,0.6666666666666666,-0.25,1,3,-1
1,-1,-1,-1,-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,1,-1,-1,-1,-1,1,1,1,-1,1,0.3333333333333333,0.0,-0.5,2,2,1
1,-1,1,-1,-1,1,-1,1,1,0,-1,-1,1,1,0,1,1,1,1,1,1,-1,1,0,1,-1,1,1.0,0.0,0.0,4,1,0
1,-1,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,0,-1,1,-1,1,1,-1,-1,1,0,-1,-1,-1,1.0,-0.3333333333333333,0.0,4,3,1
1,-1,1,-1,0,-1,-1,1,1,-1,-1,-1,1,1,0,1,1,1,-1,1,0,-1,1,0,1,-1,1,1.0,-0.3333333333333333,-0.25,2,1,1
1,-1,1,-1,-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,1,-1,1,0,-1,1,0,1,-1,1,1.0,0.0,0.25,3,1,1
1,-1,1,-1,0,1,1,1,-1,1,0,-1,-1,1,0,-1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,1.0,0.0,0.0,3,3,1
1,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,1,1,0,1,1,1,-1,-1,0,-1,-1,1,1,-1,1,1.0,-0.6666666666666666,-0.75,0,1,0
1,1,1,-1,0,0,-1,1,1,1,0,1,1,1,0,1,1,1,1,1,-1,-1,1,0,1,-1,0,1.0,0.6666666666666666,-0.5,3,1,0
1,-1,1,-1,0,-1,1,1,-1,0,1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,-1,-1,1.0,0.0,0.0,3,1,0
1,1,-1,-1,0,0,-1,1,1,-1,0,1,1,1,0,1,1,1,1,1,-1,-1,1,0,1,-1,0,0.3333333333333333,0.0,-0.5,3,2,0
-1,-1,1,1,1,1,-1,-1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,-0.3333333333333333,1.0,-0.5,3,1,1
1,-1,1,-1,0,-1,-1,1,1,-1,1,-1,1,1,0,1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1.0,0.3333333333333333,-1.0,1,1,1
1,-1,1,-1,1,-1,-1,1,1,0,1,-1,1,1,0,1,1,1,1,-1,-1,-1,1,1,1,1,-1,1.0,0.6666666666666666,-1.0,2,1,0
1,-1,1,-1,0,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,-1,1,0,-1,1,0,1,-1,-1,1.0,-0.3333333333333333,0.25,4,1,-1
1,-1,1,-1,0,1,-1,1,1,0,0,-1,-1,1,0,-1,1,-1,-1,-1,1,1,1,1,-1,1,-1,1.0,0.3333333333333333,0.0,2,3,0
1,1,-1,-1,0,-1,-1,1,1,-1,0,1,1,1,0,1,1,1,-1,1,-1,-1,1,0,1,-1,1,0.3333333333333333,0.0,-0.5,2,2,1
1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,1,0,1,1,1,-1,-1,-1,-1,1,1,1,-1,1,0.3333333333333333,-0.6666666666666666,-0.5,2,2,1
1,-1,1,-1,1,1,-1,1,1,1,1,-1,-1,1,0,-1,-1,-1,1,-1,1,1,1,1,-1,1,1,1.0,1.0,0.0,3,3,1
1,-1,1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,1,0,-1,-1,-1,-1,1,0,-1,1,0,-1,-1,1,1.0,-0.6666666666666666,-0.25,2,3,1
1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,0,1,1,1,-1,1,-1,-1,1,0,1,-1,1,1.0,-1.0,-0.5,2,1,1
1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,1.0,0.3333333333333333,-0.5,1,3,-1
-1,-1,1,-1,0,0,-1,-1,-1,-1,1,-1,1,-1,1,1,1,1,1,1,-1,-1,1,0,1,-1,0,-0.3333333333333333,-0.3333333333333333,-0.5,3,2,0
1,-1,-1,-1,0,0,-1,1,1,-1,0,-1,1,1,0,1,1,1,1,1,-1,-1,1,0,1,-1,0,0.3333333333333333,0.0,-0.5,3,2,0
1,-1,1,-1,-1,-1,-1,1,1,-1,0,-1,1,1,0,1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1.0,0.0,-1.0,1,1,1
1,1,1,-1,-1,-1,1,1,-1,-1,0,1,1,1,0,1,1,1,-1,1,-1,-1,1,0,1,-1,1,1.0,-0.6666666666666666,0.0,3,1,1
1,-1,1,-1,1,1,-1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,0,-1,1,1,1,1,1,1.0,0.0,-0.75,3,1,0
1,-1,1,-1,-1,-1,-1,1,-1,-1,0,-1,1,1,0,1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1.0,-0.6666666666666666,-1.0,1,1,1
1,-1,1,-1,0,1,-1,1,1,0,-1,-1,-1,1,0,-1,-1,-1,1,1,1,-1,1,0,-1,1,1,1.0,0.0,0.0,4,3,0
1,1,1,-1,0,1,-1,1,1,1,0,1,1,1,0,1,1,1,-1,1,1,1,-1,0,1,1,-1,1.0,0.6666666666666666,0.5,2,1,1
1,-1,1,-1,-1,-1,-1,1,1,0,-1,-1,1,1,0,1,1,1,-1,1,1,-1,-1,0,1,-1,1,1.0,0.0,0.0,1,1,0
1,-1,1,-1,0,1,-1,1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,1.0,0.6666666666666666,-0.5,2,3,1
1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,1,1,0,1,1,1,-1,1,0,-1,1,0,1,-1,-1,1.0,-1.0,-0.25,3,1,-1
1,-1,1,-1,0,-1,-1,1,1,-1,0,-1,-1,1,0,-1,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,1.0,0.0,-0.5,2,3,1
-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,1,-1,1,-1,-1,1,0,1,-1,1,-0.3333333333333333,-0.3333333333333333,-0.5,2,2,1
1,-1,-1,-1,-1,1,-1,1,1,1,1,-1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0.3333333333333333,1.0,0.5,4,2,1
-1,1,1,-1,0,1,-1,-1,1,0,-1,1,1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,-0.3333333333333333,0.0,0.0,1,2,0
1,1,1,1,-1,1,-1,1,1,-1,0,1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1,1.0,0.0,-0.5,3,0,-1
1,-1,1,1,1,1,-1,1,1,0,-1,-1,-1,1,0,-1,-1,-1,1,-1,1,-1,1,1,-1,1,1,1.0,0.0,-0.5,3,2,0
1,-1,1,-1,0,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,-1,1,0,-1,-1,0,1,-1,-1,1.0,-0.6666666666666666,0.25,3,1,0
1,-1,1,-1,-1,-1,-1,1,1,0,-1,-1,1,1,0,1,1,1,-1,1,0,-1,-1,0,1,1,1,1.0,0.0,-0.25,1,1,0
1,-1,1,-1,-1,-1,-1,1,1,0,-1,-1,1,1,0,1,1,1,1,1,1,-1,-1,0,1,-1,-1,1.0,0.0,0.0,2,1,0
1,-1,1,-1,1,1,-1,1,1,0,1,-1,1,1,0,1,1,1,1,1,0,-1,1,0,1,-1,1,1.0,0.6666666666666666,-0.25,4,1,0
-1,-1,1,1,1,-1,-1,-1,1,1,0,-1,1,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,-1,-0.3333333333333333,0.6666666666666666,-0.5,2,1,-1
1,-1,1,-1,1,1,1,1,-1,0,0,-1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1.0,-0.3333333333333333,0.75,5,1,0
1,-1,-1,-1,-1,1,-1,1,1,1,1,-1,1,1,0,1,1,1,-1,1,1,1,1,0,1,1,-1,0.3333333333333333,1.0,0.5,3,2,1
1,-1,1,-1,-1,-1,-1,1,1,-1,0,-1,1,1,0,1,1,1,-1,1,1,-1,1,0,1,-1,1,1.0,0.0,0.0,2,1,1
-1,-1,1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,-0.3333333333333333,1.0,-0.5,3,2,1
-1,1,1,-1,1,1,-1,-1,1,0,-1,1,1,-1,1,1,1,1,1,-1,0,-1,1,1,1,1,1,-0.3333333333333333,0.0,-0.75,3,2,0
1,-1,1,-1,0,1,-1,1,-1,0,0,-1,1,1,0,1,1,1,-1,1,1,-1,1,0,1,1,-1,1.0,-0.3333333333333333,0.0,3,1,0
1,-1,1,-1,0,-1,-1,1,1,-1,0,-1,-1,1,0,-1,-1,-1,-1,1,1,-1,1,0,-1,-1,1,1.0,0.0,0.0,2,3,1
1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,0,1,1,1,-1,1,0,-1,1,0,1,-1,1,1.0,-1.0,-0.25,2,1,1
1,-1,1,-1,0,-1,-1,1,1,-1,1,-1,-1,1,0,-1,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,1.0,0.3333333333333333,-0.5,2,3,1
1,-1,1,-1,0,-1,-1,1,1,-1,1,-1,1,1,0,1,1,1,-1,1,1,-1,1,0,1,-1,1,1.0,0.3333333333333333,0.0,2,1,1
-1,-1,1,-1,0,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-0.3333333333333333,0.3333333333333333,-1.0,2,4,1
-1,-1,1,-1,0,0,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,1,1,-1,-1,0,-0.3333333333333333,-0.3333333333333333,-0.25,3,4,0
1,-1,1,-1,-1,1,1,1,1,0,1,-1,1,1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,1.0,0.6666666666666666,-0.5,3,1,0
1,1,-1,-1,0,1,-1,1,1,0,1,1,1,1,0,1,1,1,-1,1,1,1,1,0,1,1,-1,0.3333333333333333,0.6666666666666666,0.5,3,2,0
1,-1,1,-1,-1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,-1,1,0,-1,1,0,1,-1,-1,1.0,-0.6666666666666666,0.25,4,1,-1
1,-1,1,-1,0,0,-1,1,1,-1,-1,-1,-1,1,0,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,0,1.0,-0.3333333333333333,-0.5,2,3,0
1,1,1,1,1,1,-1,1,1,0,1,1,1,1,0,1,1,1,1,-1,-1,-1,1,1,1,1,1,1.0,0.6666666666666666,-1.0,3,0,0
1,1,1,1,0,1,-1,1,1,0,-1,1,1,1,0,1,1,1,-1,1,0,-1,1,0,1,1,-1,1.0,0.0,-0.25,3,0,0
1,-1,1,-1,0,0,-1,1,1,-1,-1,-1,-1,1,0,-1,-1,-1,1,1,1,-1,1,0,-1,-1,0,1.0,-0.3333333333333333,0.0,3,3,0
1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,1,1,0,-1,1,1,1,-1,-1,-1,-1,1,-1,-1,1,-0.3333333333333333,-1.0,-0.5,3,2,-1
1,-1,1,-1,1,-1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,-1,1,-1,1.0,-0.6666666666666666,0.0,3,1,0
1,-1,1,-1,-1,1,-1,1,1,1,0,-1,1,1,0,1,1,1,1,-1,1,1,1,1,-1,1,1,1.0,0.6666666666666666,0.0,3,1,1
1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,0,1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-0.3333333333333333,-0.3333333333333333,-0.75,1,2,1
1,-1,1,-1,-1,1,-1,1,-1,0,0,-1,1,1,0,1,1,1,-1,1,0,-1,1,0,1,1,-1,1.0,-0.3333333333333333,-0.25,3,1,0
1,1,-1,-1,1,1,-1,1,-1,0,1,-1,1,-1,0,-1,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,0.3333333333333333,0.0,-0.75,1,2,0
1,-1,1,-1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,-1,-1,0,-1,-1,1,-1,-1,-1,1.0,-1.0,-0.25,2,1,-1
1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,0,-1,1,1,1,-1,-1,1.0,-1.0,-0.25,3,1,1
1,1,1,-1,0,1,1,-1,-1,-1,1,-1,1,-1,0,1,1,1,1,-1,-1,-1,1,0,1,-1,1,0.3333333333333333,-0.3333333333333333,-0.5,4,1,-1
1,1,1,-1,1,1,-1,1,1,0,1,-1,1,-1,0,1,1,1,1,1,1,1,1,0,1,1,1,1.0,0.6666666666666666,0.5,4,1,0
1,1,1,-1,-1,1,-1,1,1,0,0,-1,1,-1,0,1,1,1,-1,1,1,-1,-1,0,1,1,-1,1.0,0.3333333333333333,0.0,2,1,0
1,-1,1,-1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,1,1,-1,1,0,-1,1,1,1.0,0.3333333333333333,0.5,5,1,0
1,1,1,-1,1,1,-1,1,1,0,1,-1,1,1,0,1,1,1,1,1,-1,-1,1,1,-1,1,1,1.0,0.6666666666666666,-0.5,4,1,0
1,1,-1,-1,0,1,1,1,-1,-1,-1,-1,1,1,0,-1,-1,-1,1,-1,0,-1,1,0,-1,-1,1,0.3333333333333333,-1.0,-0.25,4,3,-1
1,1,1,-1,1,1,-1,1,1,0,0,-1,1,-1,0,1,1,1,-1,1,0,-1,1,0,-1,1,-1,1.0,0.3333333333333333,-0.25,3,1,0
1,-1,-1,-1,0,-1,1,1,-1,-1,-1,-1,1,-1,0,1,1,1,-1,1,0,1,1,0,1,-1,1,0.3333333333333333,-1.0,0.75,3,2,1
1,-1,1,-1,0,1,-1,1,1,1,1,-1,1,-1,0,-1,1,1,-1,1,1,-1,1,1,-1,1,-1,1.0,1.0,0.0,3,1,1
1,-1,1,-1,0,1,-1,1,1,1,0,-1,1,-1,0,1,1,1,-1,1,1,-1,1,0,1,1,-1,1.0,0.6666666666666666,0.0,3,1,1
1,-1,1,-1,-1,-1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,0,-1,1,1,1,-1,-1,1.0,0.0,-0.25,3,1,0
1,-1,1,-1,0,-1,1,-1,-1,-1,1,-1,1,-1,0,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,0.3333333333333333,-0.3333333333333333,0.0,1,2,1
1,-1,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,-1,-1,0,-1,1,0,1,-1,-1,0.3333333333333333,-0.6666666666666666,-0.25,3,2,0
1,-1,1,-1,-1,1,-1,1,1,1,0,-1,-1,1,0,-1,-1,-1,-1,1,1,-1,1,0,-1,1,-1,1.0,0.6666666666666666,0.0,3,3,1
1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,1,-1,1,1,1,1,-1,-1,0.3333333333333333,-1.0,0.5,4,2,1
1,-1,-1,-1,1,-1,1,1,-1,-1,0,-1,1,1,0,1,1,1,-1,1,-1,1,-1,0,1,-1,1,0.3333333333333333,-0.6666666666666666,0.5,2,2,1
1,-1,-1,-1,1,1,-1,1,1,-1,1,-1,-1,1,0,1,1,1,1,-1,0,-1,-1,1,-1,-1,1,0.3333333333333333,0.3333333333333333,-0.75,2,3,-1
1,1,1,-1,-1,1,-1,1,1,0,1,1,-1,1,0,1,1,-1,1,-1,1,-1,1,1,-1,1,1,1.0,0.6666666666666666,-0.5,3,3,0
1,-1,1,-1,-1,1,1,1,-1,0,0,-1,1,1,0,1,1,1,1,1,1,-1,1,0,-1,1,1,1.0,-0.3333333333333333,0.5,5,1,0
1,-1,1,-1,-1,1,-1,-1,1,0,1,-1,1,-1,0,1,1,1,1,-1,1,-1,1,1,1,1,1,0.3333333333333333,0.6666666666666666,-0.5,3,1,0
1,-1,1,-1,1,1,-1,1,1,1,0,-1,1,1,0,1,1,1,1,1,1,-1,-1,0,1,1,1,1.0,0.6666666666666666,0.0,3,1,1
1,-1,1,-1,0,0,1,1,-1,-1,1,-1,1,1,0,1,1,1,1,-1,-1,-1,-1,1,1,-1,0,1.0,-0.3333333333333333,-0.5,2,1,0
1,-1,1,-1,1,-1,1,1,-1,0,0,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,1.0,-0.3333333333333333,0.0,2,1,0
1,1,-1,-1,1,1,1,1,-1,1,1,-1,1,1,0,1,1,1,1,1,1,-1,1,0,1,1,1,0.3333333333333333,0.3333333333333333,0.5,5,2,1
1,1,1,1,0,1,-1,1,1,1,1,-1,1,1,0,1,1,1,-1,1,1,-1,1,0,1,1,-1,1.0,1.0,0.0,3,0,1
1,1,1,-1,0,0,-1,1,-1,-1,1,-1,1,1,0,1,1,1,1,-1,0,-1,-1,1,1,-1,0,1.0,-0.3333333333333333,-0.75,1,1,0
1,1,1,-1,1,-1,-1,-1,-1,0,-1,-1,1,-1,0,-1,1,1,1,-1,0,-1,1,-1,-1,-1,-1,0.3333333333333333,-0.6666666666666666,-0.75,2,1,0
1,1,1,1,-1,1,-1,1,1,0,-1,1,1,1,0,-1,-1,-1,1,-1,1,-1,1,1,-1,1,1,1.0,0.0,-0.5,3,1,0
1,0,1,-1,-1,1,-1,1,1,0,1,-1,-1,-1,0,1,1,1,1,-1,1,-1,-1,0,-1,1,1,1.0,0.6666666666666666,-0.5,2,2,0
1,-1,1,-1,-1,1,-1,1,1,0,-1,-1,1,1,0,1,1,1,-1,1,0,-1,1,0,-1,1,-1,1.0,0.0,-0.25,3,1,0
1,-1,1,-1,-1,1,1,1,-1,1,1,-1,1,1,0,-1,-1,-1,1,-1,1,-1,1,1,-1,1,1,1.0,0.3333333333333333,0.0,4,2,1
1,-1,1,-1,0,1,-1,1,-1,0,1,-1,1,1,0,1,1,1,-1,1,1,1,-1,0,-1,1,-1,1.0,0.0,0.5,2,1,0
1,-1,1,1,0,1,-1,1,1,1,0,-1,1,1,0,1,1,1,-1,-1,1,-1,1,0,-1,1,-1,1.0,0.6666666666666666,-0.5,2,0,1
-1,-1,1,-1,1,1,1,-1,-1,0,1,-1,1,-1,1,1,1,1,1,1,0,-1,1,1,-1,1,1,-0.3333333333333333,0.0,0.25,5,2,0
1,-1,1,-1,1,-1,-1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,-1,-1,1,1,1,-1,-1,1.0,0.0,-1.0,2,1,0
1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,0,1,1,1,-1,-1,0,-1,-1,1,1,-1,1,1.0,-1.0,-0.75,0,1,1
1,1,1,-1,-1,1,-1,1,1,1,0,1,1,-1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.6666666666666666,0.5,4,1,1
1,1,1,-1,-1,1,-1,1,1,0,1,1,1,-1,0,1,1,1,1,1,1,-1,1,0,1,1,1,1.0,0.6666666666666666,0.0,4,1,0
1,-1,1,-1,0,1,1,1,-1,1,-1,-1,1,-1,0,1,1,1,-1,-1,0,1,-1,1,1,1,-1,1.0,-0.3333333333333333,0.25,2,1,1
1,1,-1,-1,1,-1,1,1,-1,-1,1,-1,1,1,0,-1,1,-1,1,1,-1,-1,1,0,-1,-1,-1,0.3333333333333333,-0.3333333333333333,0.0,4,3,1
1,1,1,1,0,1,-1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,1,1,0,1,1,1,1.0,0.3333333333333333,0.0,3,0,0
1,-1,1,1,0,1,-1,-1,1,1,0,-1,1,-1,0,1,1,1,1,-1,1,-1,1,1,1,1,1,0.3333333333333333,0.6666666666666666,-0.5,3,0,1
1,-1,1,1,1,1,1,1,-1,1,0,-1,1,1,0,-1,1,-1,1,1,1,-1,1,0,-1,1,1,1.0,0.0,0.5,5,1,1
1,-1,1,-1,1,1,-1,1,1,-1,-1,-1,1,1,0,1,1,1,-1,1,0,-1,1,0,-1,-1,-1,1.0,-0.3333333333333333,-0.25,3,1,-1
-1,-1,1,-1,0,1,-1,1,1,-1,0,-1,1,1,0,1,1,1,1,-1,-1,-1,-1,0,-1,-1,1,0.3333333333333333,0.0,-1.0,2,2,-1
-1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,0,-1,1,1,-1,-1,-1,0.3333333333333333,-0.3333333333333333,-0.25,3,2,1
-1,-1,1,-1,-1,1,1,1,-1,0,0,-1,1,1,0,1,1,1,-1,-1,-1,-1,1,0,-1,1,-1,0.3333333333333333,-0.3333333333333333,-0.5,3,2,0
1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,0,1,1,1,1,1,-1,-1,-1,0,-1,-1,-1,1.0,-0.3333333333333333,-0.5,2,1,-1
1,-1,1,-1,1,1,-1,1,1,0,0,-1,1,1,0,1,1,1,1,1,0,-1,-1,0,-1,1,1,1.0,0.3333333333333333,-0.25,3,1,0
1,-1,1,1,1,1,1,-1,-1,1,0,-1,-1,-1,0,1,1,1,1,1,1,1,1,1,-1,1,1,0.3333333333333333,0.0,1.0,5,1,1
1,-1,1,1,-1,1,-1,1,1,1,0,-1,1,-1,0,1,1,1,1,-1,1,-1,1,0,1,1,1,1.0,0.6666666666666666,-0.5,3,0,1
1,-1,1,-1,0,1,1,1,-1,0,-1,-1,1,-1,0,1,1,1,-1,1,1,-1,1,0,1,1,-1,1.0,-0.6666666666666666,0.5,4,1,0
1,1,1,-1,0,-1,-1,1,-1,-1,-1,-1,1,-1,0,1,1,1,-1,-1,-1,-1,1,0,1,-1,1,1.0,-1.0,-1.0,1,1,1
